HYD,IRR,ENV,RCP,MODEL
15.49,261.99,2396.85,45.00,3.00
15.50,261.83,2396.80,45.00,3.00
15.50,261.73,2396.76,45.00,3.00
15.50,261.69,2396.73,45.00,3.00
15.50,261.73,2396.72,45.00,3.00
15.50,261.80,2396.71,45.00,3.00
15.50,261.80,2396.68,45.00,3.00
15.50,261.68,2396.61,45.00,3.00
15.50,261.46,2396.52,45.00,3.00
15.50,261.12,2396.39,45.00,3.00
15.51,260.68,2396.22,45.00,3.00
15.51,260.13,2396.01,45.00,3.00
15.52,259.45,2395.76,45.00,3.00
15.52,258.66,2395.45,45.00,3.00
15.53,257.76,2395.10,45.00,3.00
15.54,256.74,2394.71,45.00,3.00
15.55,255.60,2394.27,45.00,3.00
15.56,254.34,2393.79,45.00,3.00
16.75,117.70,2340.03,45.00,3.00
16.70,124.63,2341.82,45.00,3.00
16.66,131.01,2343.68,45.00,3.00
16.62,136.84,2345.58,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.94,2349.55,45.00,3.00
16.49,151.23,2351.61,45.00,3.00
16.45,155.24,2353.74,45.00,3.00
16.40,160.19,2356.18,45.00,3.00
16.34,166.27,2358.94,45.00,3.00
16.27,173.50,2362.05,45.00,3.00
16.19,181.88,2365.53,45.00,3.00
16.11,191.23,2369.31,45.00,3.00
16.03,200.53,2373.08,45.00,3.00
15.95,209.63,2376.81,45.00,3.00
15.86,218.52,2380.46,45.00,3.00
15.78,227.20,2384.04,45.00,3.00
15.71,235.72,2387.58,45.00,3.00
15.63,244.30,2391.27,45.00,3.00
15.54,253.01,2395.23,45.00,3.00
15.46,261.84,2399.39,45.00,3.00
15.37,270.80,2403.62,45.00,3.00
15.28,279.93,2407.91,45.00,3.00
15.20,289.44,2412.17,45.00,3.00
15.11,299.32,2416.35,45.00,3.00
15.02,309.56,2420.50,45.00,3.00
14.93,320.16,2424.64,45.00,3.00
14.84,330.87,2428.50,45.00,3.00
14.77,340.24,2431.73,45.00,3.00
14.70,348.03,2434.30,45.00,3.00
14.66,354.23,2436.22,45.00,3.00
14.62,358.86,2437.49,45.00,3.00
14.60,362.05,2438.21,45.00,3.00
14.58,364.75,2438.81,45.00,3.00
14.57,367.11,2439.35,45.00,3.00
14.55,369.13,2439.85,45.00,3.00
14.54,370.79,2440.30,45.00,3.00
14.53,372.14,2440.71,45.00,3.00
14.52,373.36,2441.07,45.00,3.00
14.52,374.48,2441.39,45.00,3.00
14.51,375.51,2441.67,45.00,3.00
14.50,376.44,2441.91,45.00,3.00
14.50,377.05,2442.03,45.00,3.00
14.51,375.99,2441.55,45.00,3.00
14.54,373.02,2440.40,45.00,3.00
14.58,368.15,2438.55,45.00,3.00
14.64,361.38,2436.03,45.00,3.00
14.72,353.05,2432.94,45.00,3.00
14.78,345.06,2429.95,45.00,3.00
14.85,337.74,2427.21,45.00,3.00
14.90,331.09,2424.66,45.00,3.00
14.96,325.09,2422.31,45.00,3.00
15.00,319.69,2420.18,45.00,3.00
15.04,314.42,2418.10,45.00,3.00
15.09,309.22,2416.08,45.00,3.00
15.13,304.09,2414.07,45.00,3.00
15.17,299.02,2412.09,45.00,3.00
15.22,294.07,2410.13,45.00,3.00
15.26,289.46,2408.31,45.00,3.00
15.29,285.23,2406.62,45.00,3.00
15.32,281.39,2405.07,45.00,3.00
15.35,277.94,2403.67,45.00,3.00
15.38,274.85,2402.41,45.00,3.00
15.41,272.01,2401.24,45.00,3.00
15.43,269.40,2400.17,45.00,3.00
15.45,267.01,2399.19,45.00,3.00
15.47,264.84,2398.30,45.00,3.00
15.48,262.90,2397.51,45.00,3.00
15.50,261.10,2396.77,45.00,3.00
15.51,259.46,2396.09,45.00,3.00
15.52,257.96,2395.48,45.00,3.00
15.54,256.60,2394.93,45.00,3.00
15.55,255.42,2394.45,45.00,3.00
15.55,254.57,2394.12,45.00,3.00
15.56,254.10,2393.94,45.00,3.00
15.56,253.99,2393.92,45.00,3.00
15.55,254.25,2394.04,45.00,3.00
15.55,254.82,2394.30,45.00,3.00
15.55,255.30,2394.52,45.00,3.00
15.54,255.64,2394.67,45.00,3.00
15.54,255.83,2394.77,45.00,3.00
15.54,255.88,2394.80,45.00,3.00
15.54,255.75,2394.76,45.00,3.00
15.54,255.25,2394.56,45.00,3.00
15.55,254.37,2394.22,45.00,3.00
15.56,253.10,2393.70,45.00,3.00
15.58,251.43,2393.04,45.00,3.00
15.59,249.43,2392.23,45.00,3.00
15.61,247.43,2391.44,45.00,3.00
15.63,245.50,2390.67,45.00,3.00
15.64,243.63,2389.93,45.00,3.00
15.66,241.82,2389.22,45.00,3.00
15.67,240.07,2388.54,45.00,3.00
15.69,238.39,2387.90,45.00,3.00
15.70,236.77,2387.27,45.00,3.00
16.75,117.70,2340.03,45.00,3.00
16.70,124.63,2341.82,45.00,3.00
16.66,131.01,2343.68,45.00,3.00
16.62,136.85,2345.58,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.94,2349.55,45.00,3.00
16.49,151.23,2351.61,45.00,3.00
16.45,155.24,2353.74,45.00,3.00
16.40,160.18,2356.17,45.00,3.00
16.34,166.27,2358.94,45.00,3.00
16.27,173.51,2362.06,45.00,3.00
16.19,181.89,2365.54,45.00,3.00
16.11,191.24,2369.31,45.00,3.00
16.03,200.57,2373.10,45.00,3.00
15.94,209.68,2376.82,45.00,3.00
15.86,218.60,2380.49,45.00,3.00
15.78,227.31,2384.08,45.00,3.00
15.70,235.87,2387.64,45.00,3.00
15.62,244.50,2391.35,45.00,3.00
15.54,253.25,2395.34,45.00,3.00
15.46,262.13,2399.50,45.00,3.00
15.37,271.15,2403.75,45.00,3.00
15.28,280.34,2408.07,45.00,3.00
15.19,289.87,2412.33,45.00,3.00
15.10,299.77,2416.51,45.00,3.00
15.01,310.01,2420.66,45.00,3.00
14.93,320.58,2424.78,45.00,3.00
14.84,331.24,2428.61,45.00,3.00
14.76,340.57,2431.82,45.00,3.00
14.70,348.33,2434.37,45.00,3.00
14.65,354.50,2436.26,45.00,3.00
14.62,359.10,2437.51,45.00,3.00
14.60,362.28,2438.20,45.00,3.00
14.58,364.95,2438.77,45.00,3.00
14.57,367.27,2439.29,45.00,3.00
14.56,369.23,2439.75,45.00,3.00
14.55,370.84,2440.15,45.00,3.00
14.54,372.12,2440.51,45.00,3.00
14.53,373.30,2440.84,45.00,3.00
14.52,374.43,2441.14,45.00,3.00
14.51,375.49,2441.42,45.00,3.00
14.51,376.50,2441.67,45.00,3.00
14.50,377.23,2441.83,45.00,3.00
14.51,376.42,2441.42,45.00,3.00
14.54,373.84,2440.39,45.00,3.00
14.58,369.51,2438.71,45.00,3.00
14.63,363.42,2436.43,45.00,3.00
14.70,355.87,2433.61,45.00,3.00
14.76,348.59,2430.88,45.00,3.00
14.82,341.88,2428.36,45.00,3.00
14.87,335.74,2426.02,45.00,3.00
14.92,330.15,2423.84,45.00,3.00
14.96,325.07,2421.84,45.00,3.00
15.00,320.11,2419.87,45.00,3.00
15.05,315.21,2417.93,45.00,3.00
15.09,310.37,2416.03,45.00,3.00
15.13,305.59,2414.15,45.00,3.00
15.17,300.94,2412.31,45.00,3.00
15.20,296.72,2410.63,45.00,3.00
15.23,292.99,2409.13,45.00,3.00
15.26,289.76,2407.82,45.00,3.00
15.29,287.02,2406.70,45.00,3.00
15.31,284.74,2405.76,45.00,3.00
15.32,282.72,2404.91,45.00,3.00
15.34,280.92,2404.16,45.00,3.00
15.35,279.34,2403.49,45.00,3.00
15.37,277.99,2402.92,45.00,3.00
15.38,276.84,2402.43,45.00,3.00
15.39,275.76,2401.98,45.00,3.00
15.39,274.74,2401.56,45.00,3.00
15.40,273.76,2401.17,45.00,3.00
15.41,272.84,2400.81,45.00,3.00
15.42,271.97,2400.49,45.00,3.00
15.42,271.22,2400.21,45.00,3.00
15.43,270.58,2399.99,45.00,3.00
15.43,270.05,2399.82,45.00,3.00
15.43,269.65,2399.71,45.00,3.00
15.44,269.35,2399.63,45.00,3.00
15.44,269.07,2399.56,45.00,3.00
15.44,268.81,2399.47,45.00,3.00
15.44,268.55,2399.38,45.00,3.00
15.44,268.32,2399.27,45.00,3.00
15.45,268.08,2399.16,45.00,3.00
15.45,267.78,2399.02,45.00,3.00
15.45,267.40,2398.87,45.00,3.00
15.46,266.96,2398.69,45.00,3.00
15.46,266.44,2398.49,45.00,3.00
15.46,265.84,2398.27,45.00,3.00
15.47,265.13,2398.00,45.00,3.00
15.48,264.29,2397.69,45.00,3.00
15.48,263.34,2397.32,45.00,3.00
15.49,262.27,2396.91,45.00,3.00
15.50,261.08,2396.45,45.00,3.00
15.51,259.77,2395.94,45.00,3.00
15.53,258.34,2395.38,45.00,3.00
16.75,117.70,2340.03,45.00,3.00
16.70,124.63,2341.83,45.00,3.00
16.66,131.01,2343.68,45.00,3.00
16.62,136.85,2345.58,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.94,2349.55,45.00,3.00
16.49,151.23,2351.60,45.00,3.00
16.45,155.24,2353.74,45.00,3.00
16.40,160.19,2356.18,45.00,3.00
16.34,166.27,2358.94,45.00,3.00
16.27,173.51,2362.05,45.00,3.00
16.19,181.88,2365.53,45.00,3.00
16.11,191.24,2369.32,45.00,3.00
16.03,200.55,2373.09,45.00,3.00
15.95,209.66,2376.82,45.00,3.00
15.86,218.57,2380.48,45.00,3.00
15.78,227.28,2384.07,45.00,3.00
15.70,235.82,2387.62,45.00,3.00
15.62,244.44,2391.32,45.00,3.00
15.54,253.17,2395.30,45.00,3.00
15.46,262.04,2399.46,45.00,3.00
15.37,271.03,2403.70,45.00,3.00
15.28,280.20,2408.01,45.00,3.00
15.19,289.72,2412.27,45.00,3.00
15.10,299.60,2416.44,45.00,3.00
15.02,309.82,2420.58,45.00,3.00
14.93,320.38,2424.69,45.00,3.00
14.84,331.03,2428.52,45.00,3.00
14.77,340.34,2431.73,45.00,3.00
14.70,348.06,2434.26,45.00,3.00
14.66,354.20,2436.14,45.00,3.00
14.62,358.76,2437.38,45.00,3.00
14.60,361.89,2438.05,45.00,3.00
14.59,364.52,2438.61,45.00,3.00
14.57,366.80,2439.11,45.00,3.00
14.56,368.73,2439.56,45.00,3.00
14.55,370.31,2439.96,45.00,3.00
14.54,371.56,2440.31,45.00,3.00
14.53,372.70,2440.62,45.00,3.00
14.53,373.75,2440.91,45.00,3.00
14.52,374.73,2441.15,45.00,3.00
14.51,375.61,2441.36,45.00,3.00
14.51,376.21,2441.46,45.00,3.00
14.52,375.27,2441.02,45.00,3.00
14.55,372.59,2439.95,45.00,3.00
14.59,368.17,2438.25,45.00,3.00
14.64,362.02,2435.95,45.00,3.00
14.71,354.42,2433.11,45.00,3.00
14.77,347.11,2430.37,45.00,3.00
14.83,340.37,2427.83,45.00,3.00
14.88,334.19,2425.47,45.00,3.00
14.93,328.58,2423.27,45.00,3.00
14.98,323.47,2421.26,45.00,3.00
15.02,318.50,2419.28,45.00,3.00
15.06,313.60,2417.35,45.00,3.00
15.10,308.78,2415.46,45.00,3.00
15.14,304.02,2413.59,45.00,3.00
15.18,299.40,2411.76,45.00,3.00
15.21,295.23,2410.10,45.00,3.00
15.25,291.55,2408.63,45.00,3.00
15.27,288.38,2407.34,45.00,3.00
15.30,285.71,2406.25,45.00,3.00
15.32,283.51,2405.33,45.00,3.00
15.33,281.56,2404.51,45.00,3.00
15.35,279.82,2403.78,45.00,3.00
15.36,278.30,2403.14,45.00,3.00
15.37,277.00,2402.58,45.00,3.00
15.38,275.90,2402.11,45.00,3.00
15.39,274.86,2401.67,45.00,3.00
15.40,273.89,2401.27,45.00,3.00
15.41,272.96,2400.90,45.00,3.00
15.42,272.09,2400.56,45.00,3.00
15.42,271.28,2400.26,45.00,3.00
15.43,270.59,2400.01,45.00,3.00
15.43,270.02,2399.81,45.00,3.00
15.43,269.59,2399.68,45.00,3.00
15.44,269.28,2399.60,45.00,3.00
15.44,269.09,2399.57,45.00,3.00
15.44,268.90,2399.53,45.00,3.00
15.44,268.70,2399.47,45.00,3.00
15.44,268.49,2399.39,45.00,3.00
15.44,268.27,2399.30,45.00,3.00
15.45,268.03,2399.18,45.00,3.00
15.45,267.73,2399.04,45.00,3.00
15.45,267.35,2398.88,45.00,3.00
15.46,266.89,2398.70,45.00,3.00
15.46,266.36,2398.49,45.00,3.00
15.46,265.74,2398.26,45.00,3.00
15.47,265.00,2397.98,45.00,3.00
15.48,264.13,2397.65,45.00,3.00
15.49,263.14,2397.27,45.00,3.00
15.49,262.01,2396.83,45.00,3.00
15.51,260.76,2396.34,45.00,3.00
15.52,259.38,2395.79,45.00,3.00
15.53,257.88,2395.20,45.00,3.00
16.75,117.64,2340.01,45.00,3.00
16.70,124.54,2341.80,45.00,3.00
16.66,130.92,2343.66,45.00,3.00
16.62,136.79,2345.56,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,147.02,2349.57,45.00,3.00
16.49,151.42,2351.65,45.00,3.00
16.45,155.57,2353.82,45.00,3.00
16.39,160.70,2356.30,45.00,3.00
16.33,167.01,2359.12,45.00,3.00
16.26,174.50,2362.30,45.00,3.00
16.18,183.19,2365.85,45.00,3.00
16.10,192.88,2369.72,45.00,3.00
16.01,202.52,2373.57,45.00,3.00
15.93,211.92,2377.35,45.00,3.00
15.85,221.09,2381.05,45.00,3.00
15.77,230.02,2384.68,45.00,3.00
15.69,238.77,2388.25,45.00,3.00
15.61,247.62,2392.03,45.00,3.00
15.52,256.65,2396.08,45.00,3.00
15.44,265.84,2400.28,45.00,3.00
15.35,275.20,2404.57,45.00,3.00
15.26,284.78,2408.94,45.00,3.00
15.16,294.74,2413.26,45.00,3.00
15.07,305.12,2417.52,45.00,3.00
14.98,315.88,2421.77,45.00,3.00
14.89,327.03,2425.94,45.00,3.00
14.80,338.33,2429.85,45.00,3.00
14.72,348.39,2433.19,45.00,3.00
14.65,356.97,2435.90,45.00,3.00
14.60,364.08,2438.02,45.00,3.00
14.56,369.72,2439.56,45.00,3.00
14.53,374.03,2440.56,45.00,3.00
14.50,377.94,2441.47,45.00,3.00
14.48,381.58,2442.35,45.00,3.00
14.45,384.97,2443.21,45.00,3.00
14.43,388.09,2444.05,45.00,3.00
14.41,390.97,2444.86,45.00,3.00
14.39,393.82,2445.66,45.00,3.00
14.37,396.68,2446.45,45.00,3.00
14.34,399.54,2447.22,45.00,3.00
14.32,402.40,2447.99,45.00,3.00
14.30,405.06,2448.67,45.00,3.00
14.30,406.27,2448.87,45.00,3.00
14.31,405.82,2448.50,45.00,3.00
14.33,403.71,2447.57,45.00,3.00
14.36,399.95,2446.06,45.00,3.00
14.41,394.82,2444.06,45.00,3.00
14.46,390.05,2442.17,45.00,3.00
14.50,385.91,2440.49,45.00,3.00
14.53,382.42,2439.03,45.00,3.00
14.56,379.56,2437.83,45.00,3.00
14.58,377.26,2436.83,45.00,3.00
14.60,375.05,2435.87,45.00,3.00
14.62,372.86,2434.92,45.00,3.00
14.65,370.69,2433.96,45.00,3.00
14.67,368.54,2433.01,45.00,3.00
14.69,366.47,2432.08,45.00,3.00
14.71,364.79,2431.28,45.00,3.00
14.72,363.57,2430.64,45.00,3.00
14.73,362.79,2430.14,45.00,3.00
14.73,362.47,2429.80,45.00,3.00
14.74,362.57,2429.60,45.00,3.00
14.74,362.86,2429.49,45.00,3.00
14.74,363.33,2429.43,45.00,3.00
14.74,363.97,2429.43,45.00,3.00
14.73,364.78,2429.50,45.00,3.00
14.73,365.76,2429.63,45.00,3.00
14.72,366.86,2429.83,45.00,3.00
14.71,368.10,2430.06,45.00,3.00
14.71,369.46,2430.36,45.00,3.00
14.70,370.96,2430.71,45.00,3.00
14.68,372.56,2431.10,45.00,3.00
14.67,374.12,2431.49,45.00,3.00
14.66,375.63,2431.86,45.00,3.00
14.65,377.08,2432.22,45.00,3.00
14.64,378.47,2432.57,45.00,3.00
14.63,379.84,2432.91,45.00,3.00
14.62,381.39,2433.31,45.00,3.00
14.61,383.15,2433.76,45.00,3.00
14.60,385.14,2434.27,45.00,3.00
14.58,387.34,2434.84,45.00,3.00
14.56,389.72,2435.46,45.00,3.00
14.54,392.05,2436.06,45.00,3.00
14.53,394.31,2436.65,45.00,3.00
14.51,396.48,2437.21,45.00,3.00
14.50,398.57,2437.76,45.00,3.00
14.48,400.57,2438.27,45.00,3.00
14.47,402.45,2438.75,45.00,3.00
14.46,404.20,2439.20,45.00,3.00
14.44,405.83,2439.60,45.00,3.00
14.43,407.33,2439.97,45.00,3.00
14.42,408.70,2440.29,45.00,3.00
14.42,409.95,2440.57,45.00,3.00
14.41,411.07,2440.81,45.00,3.00
16.75,117.70,2340.03,45.00,3.00
16.70,124.63,2341.83,45.00,3.00
16.66,131.01,2343.67,45.00,3.00
16.62,136.84,2345.58,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.94,2349.55,45.00,3.00
16.49,151.23,2351.61,45.00,3.00
16.45,155.24,2353.74,45.00,3.00
16.40,160.19,2356.17,45.00,3.00
16.34,166.27,2358.94,45.00,3.00
16.27,173.50,2362.05,45.00,3.00
16.19,181.88,2365.53,45.00,3.00
16.11,191.23,2369.31,45.00,3.00
16.03,200.53,2373.08,45.00,3.00
15.95,209.64,2376.81,45.00,3.00
15.86,218.53,2380.46,45.00,3.00
15.78,227.22,2384.05,45.00,3.00
15.71,235.74,2387.59,45.00,3.00
15.62,244.34,2391.28,45.00,3.00
15.54,253.06,2395.25,45.00,3.00
15.46,261.90,2399.40,45.00,3.00
15.37,270.87,2403.63,45.00,3.00
15.28,280.02,2407.93,45.00,3.00
15.20,289.52,2412.18,45.00,3.00
15.11,299.38,2416.35,45.00,3.00
15.02,309.58,2420.48,45.00,3.00
14.93,320.12,2424.59,45.00,3.00
14.84,330.75,2428.42,45.00,3.00
14.77,340.04,2431.61,45.00,3.00
14.71,347.73,2434.14,45.00,3.00
14.66,353.84,2436.01,45.00,3.00
14.63,358.36,2437.23,45.00,3.00
14.61,361.44,2437.88,45.00,3.00
14.59,364.03,2438.42,45.00,3.00
14.58,366.28,2438.91,45.00,3.00
14.57,368.18,2439.35,45.00,3.00
14.56,369.73,2439.75,45.00,3.00
14.55,370.96,2440.09,45.00,3.00
14.54,372.07,2440.40,45.00,3.00
14.53,373.09,2440.67,45.00,3.00
14.53,374.02,2440.90,45.00,3.00
14.52,374.85,2441.09,45.00,3.00
14.52,375.39,2441.17,45.00,3.00
14.53,374.38,2440.71,45.00,3.00
14.56,371.63,2439.61,45.00,3.00
14.60,367.14,2437.89,45.00,3.00
14.65,360.90,2435.56,45.00,3.00
14.72,353.22,2432.70,45.00,3.00
14.78,345.85,2429.93,45.00,3.00
14.84,339.06,2427.38,45.00,3.00
14.89,332.87,2425.00,45.00,3.00
14.94,327.27,2422.80,45.00,3.00
14.99,322.19,2420.80,45.00,3.00
15.03,317.25,2418.84,45.00,3.00
15.07,312.39,2416.93,45.00,3.00
15.11,307.60,2415.05,45.00,3.00
15.15,302.89,2413.20,45.00,3.00
15.19,298.31,2411.39,45.00,3.00
15.22,294.18,2409.74,45.00,3.00
15.25,290.56,2408.28,45.00,3.00
15.28,287.44,2407.02,45.00,3.00
15.30,284.82,2405.94,45.00,3.00
15.32,282.67,2405.04,45.00,3.00
15.34,280.76,2404.24,45.00,3.00
15.35,279.07,2403.53,45.00,3.00
15.37,277.60,2402.90,45.00,3.00
15.38,276.33,2402.36,45.00,3.00
15.39,275.26,2401.90,45.00,3.00
15.40,274.26,2401.47,45.00,3.00
15.40,273.32,2401.08,45.00,3.00
15.41,272.43,2400.72,45.00,3.00
15.42,271.61,2400.40,45.00,3.00
15.42,270.85,2400.11,45.00,3.00
15.43,270.21,2399.89,45.00,3.00
15.43,269.69,2399.71,45.00,3.00
15.44,269.31,2399.59,45.00,3.00
15.44,269.06,2399.53,45.00,3.00
15.44,268.92,2399.52,45.00,3.00
15.44,268.77,2399.50,45.00,3.00
15.44,268.61,2399.45,45.00,3.00
15.44,268.42,2399.39,45.00,3.00
15.44,268.21,2399.29,45.00,3.00
15.45,267.98,2399.17,45.00,3.00
15.45,267.67,2399.04,45.00,3.00
15.45,267.28,2398.87,45.00,3.00
15.46,266.82,2398.69,45.00,3.00
15.46,266.27,2398.48,45.00,3.00
15.47,265.64,2398.24,45.00,3.00
15.47,264.89,2397.95,45.00,3.00
15.48,264.00,2397.61,45.00,3.00
15.49,262.99,2397.22,45.00,3.00
15.50,261.84,2396.77,45.00,3.00
15.51,260.57,2396.26,45.00,3.00
15.52,259.16,2395.70,45.00,3.00
15.53,257.62,2395.09,45.00,3.00
16.75,117.66,2340.01,45.00,3.00
16.70,124.57,2341.81,45.00,3.00
16.66,130.95,2343.66,45.00,3.00
16.62,136.81,2345.57,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.99,2349.56,45.00,3.00
16.49,151.36,2351.65,45.00,3.00
16.45,155.44,2353.81,45.00,3.00
16.40,160.36,2356.23,45.00,3.00
16.34,166.31,2358.94,45.00,3.00
16.27,173.29,2361.97,45.00,3.00
16.20,181.30,2365.31,45.00,3.00
16.12,190.26,2368.95,45.00,3.00
16.03,199.80,2372.81,45.00,3.00
15.94,209.84,2376.85,45.00,3.00
15.85,220.41,2381.06,45.00,3.00
15.75,231.49,2385.43,45.00,3.00
15.65,243.01,2389.97,45.00,3.00
15.55,254.50,2394.83,45.00,3.00
15.44,265.88,2399.87,45.00,3.00
15.34,277.16,2404.93,45.00,3.00
15.23,288.36,2410.00,45.00,3.00
15.13,299.37,2414.99,45.00,3.00
15.03,309.67,2419.55,45.00,3.00
14.94,319.12,2423.66,45.00,3.00
14.87,327.71,2427.16,45.00,3.00
14.80,335.43,2430.13,45.00,3.00
14.74,342.91,2432.87,45.00,3.00
14.65,353.98,2436.72,45.00,3.00
14.52,369.30,2441.94,45.00,3.00
14.36,388.88,2448.30,45.00,3.00
14.16,412.71,2455.56,45.00,3.00
13.93,439.99,2463.50,45.00,3.00
13.70,465.67,2470.79,45.00,3.00
13.50,488.90,2477.00,45.00,3.00
13.31,509.72,2479.81,45.00,3.00
13.11,529.28,2467.03,45.00,3.00
12.97,545.61,2470.04,45.00,3.00
12.82,562.12,2470.74,45.00,3.00
12.66,578.59,2464.78,45.00,3.00
12.51,595.59,2463.44,45.00,3.00
12.35,613.26,2459.11,45.00,3.00
12.20,630.47,2459.55,45.00,3.00
12.07,645.66,2461.15,45.00,3.00
11.97,657.97,2462.94,45.00,3.00
11.88,667.79,2464.45,45.00,3.00
11.82,675.15,2465.41,45.00,3.00
11.78,680.39,2465.96,45.00,3.00
11.73,685.36,2466.36,45.00,3.00
11.69,690.47,2466.57,45.00,3.00
11.65,695.47,2466.43,45.00,3.00
11.61,700.29,2466.07,45.00,3.00
11.56,704.93,2465.70,45.00,3.00
11.53,709.83,2463.46,45.00,3.00
11.49,713.72,2463.07,45.00,3.00
11.46,717.06,2463.08,45.00,3.00
11.44,719.93,2463.34,45.00,3.00
11.42,722.44,2463.55,45.00,3.00
11.40,725.16,2463.80,45.00,3.00
11.37,728.23,2464.09,45.00,3.00
11.34,731.62,2464.43,45.00,3.00
11.31,735.31,2464.91,45.00,3.00
11.27,739.28,2465.43,45.00,3.00
11.24,742.91,2465.86,45.00,3.00
11.22,745.74,2466.22,45.00,3.00
11.19,747.91,2466.50,45.00,3.00
11.18,749.51,2466.72,45.00,3.00
11.16,750.57,2466.90,45.00,3.00
11.15,751.36,2467.04,45.00,3.00
11.14,751.93,2467.16,45.00,3.00
11.13,752.29,2467.26,45.00,3.00
11.13,752.50,2467.34,45.00,3.00
11.12,752.40,2467.40,45.00,3.00
11.12,751.92,2467.45,45.00,3.00
11.12,751.10,2467.49,45.00,3.00
11.11,749.97,2467.49,45.00,3.00
11.11,748.57,2467.46,45.00,3.00
11.11,747.05,2467.56,45.00,3.00
11.11,745.60,2467.85,45.00,3.00
11.11,744.33,2468.04,45.00,3.00
11.11,743.18,2468.18,45.00,3.00
11.12,742.09,2468.25,45.00,3.00
11.12,740.97,2468.29,45.00,3.00
11.13,739.48,2468.27,45.00,3.00
11.15,737.55,2468.20,45.00,3.00
11.16,735.19,2468.08,45.00,3.00
11.19,732.34,2467.88,45.00,3.00
11.22,729.08,2467.62,45.00,3.00
11.24,726.04,2467.72,45.00,3.00
11.27,723.26,2467.80,45.00,3.00
11.29,720.67,2467.85,45.00,3.00
11.30,718.27,2467.89,45.00,3.00
11.32,715.99,2467.93,45.00,3.00
11.34,713.92,2467.95,45.00,3.00
11.35,712.12,2467.98,45.00,3.00
16.75,117.66,2340.02,45.00,3.00
16.70,124.57,2341.81,45.00,3.00
16.66,130.95,2343.66,45.00,3.00
16.62,136.81,2345.56,45.00,3.00
16.58,142.15,2347.53,45.00,3.00
16.53,146.99,2349.57,45.00,3.00
16.49,151.36,2351.65,45.00,3.00
16.45,155.44,2353.81,45.00,3.00
16.40,160.36,2356.23,45.00,3.00
16.34,166.31,2358.94,45.00,3.00
16.27,173.29,2361.97,45.00,3.00
16.20,181.29,2365.31,45.00,3.00
16.12,190.25,2368.95,45.00,3.00
16.03,199.78,2372.80,45.00,3.00
15.94,209.82,2376.84,45.00,3.00
15.85,220.37,2381.05,45.00,3.00
15.75,231.44,2385.41,45.00,3.00
15.65,242.94,2389.94,45.00,3.00
15.55,254.41,2394.79,45.00,3.00
15.44,265.77,2399.82,45.00,3.00
15.34,277.02,2404.87,45.00,3.00
15.23,288.19,2409.93,45.00,3.00
15.13,299.18,2414.92,45.00,3.00
15.03,309.45,2419.46,45.00,3.00
14.95,318.88,2423.55,45.00,3.00
14.87,327.44,2427.05,45.00,3.00
14.80,335.14,2430.01,45.00,3.00
14.74,342.59,2432.74,45.00,3.00
14.65,353.65,2436.59,45.00,3.00
14.52,368.95,2441.80,45.00,3.00
14.36,388.51,2448.17,45.00,3.00
14.16,412.33,2455.42,45.00,3.00
13.93,439.59,2463.37,45.00,3.00
13.71,465.26,2470.65,45.00,3.00
13.50,488.51,2476.89,45.00,3.00
13.31,509.34,2479.89,45.00,3.00
13.12,528.92,2466.94,45.00,3.00
12.97,545.29,2469.98,45.00,3.00
12.82,561.83,2470.80,45.00,3.00
12.66,578.34,2464.77,45.00,3.00
12.51,595.38,2463.45,45.00,3.00
12.35,613.09,2459.10,45.00,3.00
12.20,630.34,2459.51,45.00,3.00
12.07,645.59,2461.11,45.00,3.00
11.97,657.96,2462.88,45.00,3.00
11.88,667.85,2464.40,45.00,3.00
11.82,675.29,2465.37,45.00,3.00
11.78,680.61,2465.93,45.00,3.00
11.73,685.67,2466.33,45.00,3.00
11.69,690.87,2466.55,45.00,3.00
11.65,695.96,2466.41,45.00,3.00
11.60,700.86,2466.05,45.00,3.00
11.56,705.59,2465.65,45.00,3.00
11.52,710.61,2463.36,45.00,3.00
11.49,714.51,2463.03,45.00,3.00
11.46,717.90,2463.09,45.00,3.00
11.43,720.83,2463.36,45.00,3.00
11.41,723.39,2463.57,45.00,3.00
11.39,726.16,2463.83,45.00,3.00
11.36,729.29,2464.12,45.00,3.00
11.33,732.72,2464.47,45.00,3.00
11.30,736.47,2464.97,45.00,3.00
11.26,740.53,2465.48,45.00,3.00
11.23,744.19,2465.91,45.00,3.00
11.21,747.00,2466.26,45.00,3.00
11.18,749.19,2466.55,45.00,3.00
11.17,750.79,2466.77,45.00,3.00
11.15,751.83,2466.93,45.00,3.00
11.14,752.60,2467.07,45.00,3.00
11.13,753.13,2467.18,45.00,3.00
11.13,753.46,2467.27,45.00,3.00
11.12,753.60,2467.35,45.00,3.00
11.11,753.39,2467.41,45.00,3.00
11.11,752.83,2467.45,45.00,3.00
11.11,751.94,2467.48,45.00,3.00
11.11,750.76,2467.48,45.00,3.00
11.10,749.34,2467.42,45.00,3.00
